probeset,hgnc
60397,NOP14
60398,PAX2
60403,ZNF185
60408,PTGR2
60411,ZBTB10
60427,FOXN3
60433,WRNIP1
60438,SEMA6D
60440,GPR143
60441,CCNO
60446,MGAT5B
60450,FCAR
60451,ZNF114
60452,CASP10
60463,BMP3
60465,EID2
60471,AHNAK2
60487,PARS2
60494,DLL3
60497,NKX6-3
60500,HFE
60504,PWP2
60519,WRB
60520,PBX3
60524,MS4A1
60528,MPND
60537,LARP1B
60538,RASA1
60541,TRIM31
60546,RTN4
60551,DSTYK
60563,SUCNR1
60575,MKRN1
60576,FAP
60577,TAS2R64P
60593,MS4A1
60594,LRRN4CL///BSCL2
60600,PTCHD3
60601,ADNP
60603,MYLK4
60605,AKR7A3
60619,ECHS1
60632,TECTB
60670,HPN
60672,MYBBP1A
60673,CCL7
60687,C1QTNF9
60692,C1orf213
60707,NDUFS6
60711,COL4A1
60725,C12orf56
60731,PALM3
60735,AMN
60736,H2AFX
60739,SPATA31A1///SPATA31A2///SPATA31A3///SPATA31A4///SPATA31A5///SPATA31A6///SPATA31A7
60746,UBE2V2P1
70008,SPTBN1
70010,CACNA1B
70017,CENPC1
70021,LAT2
70022,USP18///USP41
70026,PNISR
70040,CCDC3
70044,NT5C1B
70047,LCLAT1
70048,DEF6
70050,NPR2
70053,GPR115
70059,SRSF10
70064,KCNG4
70066,PPP2R2B
70068,DCUN1D3
70072,PRDX2
70079,IRF4
70082,TMEM80
70086,CCDC93
70092,OR5I1
70093,NAA16
70095,GSTP1
70097,PHF21B
70100,IDH3B
70102,ERCC4
70110,PPP1R1A
70113,FCRL2
70114,TMEM180
70128,KBTBD11
70129,SPATA4
70131,LINC00626
70132,CHML
70136,NELL1
70138,CUTC
70142,PRPF4B
70148,RAD23A
70152,C1orf167
70154,SCUBE3
70161,IMPDH1
70164,MAPKAPK2
70167,H1FOO
70168,GIPR
70170,E2F6
70176,SNTG2
70180,HLA-DPA1
70181,ZNF562
70184,PHACTR1
70193,STRAP
70195,MRPL51
70242,MANF
70253,RFC3
70273,LINC00672
70278,MDM2
70280,ZMYM5
70286,INSL5
70288,DIRAS3
70292,HSPG2
70301,CYP1A2
70315,CYP4B1
70324,C11orf31
70332,PRAMEF1///PRAMEF13///PRAMEF14
70333,ACP6
70338,SLC35A5
70341,GPR183
70347,ASRGL1
70348,RAG2
70358,KRTAP20-1
70364,NMUR2
70368,ACAN
70369,SGCA
70377,ZMYM1
70390,CASP7
70397,C20orf173
70398,KLHL13
70402,ESRP1
70403,LIMS1
70411,GGTLC1
70433,PSMD2
70435,ZC3H4
70438,MAFF
70440,CD300LF
70441,SLC6A18
70446,PARK7
70450,RAP2A
70451,RRAS
70452,HSPB3
70458,MED8
70463,ADCY6
70465,SUOX
70471,DPM3
70484,NEURL2
70487,PEX11G
70494,PTPRR
70497,CNTNAP2
70500,CENPA
70504,PPM1B
70519,MAGEB5
70520,KCNK9
70524,KCNG4
70528,CD79B
70537,NUP160
70538,CHRNA10
70541,ADCY6
70551,SMAP1
70563,HRH1
70575,KRTAP4-11
70577,ENO4
70592,RYK
70593,IGFLR1///U2AF1L4
70600,KLHL38
70601,SPRY4
70605,CSTF1
70609,DYNAP
70632,TBC1D13
70647,LGMN
70670,EMC4
70671,LUC7L2
70672,SETD2
70687,NOXA1
70692,POLR2K
70706,GIGYF1
70707,UBAP2
70717,SGK1
70722,FAM155B
70725,UAP1L1
70731,CYP19A1
70739,HSD17B4///FAM170A
70746,RHOXF1
110010,TOP1MT
110014,TIGD1
110017,C6orf106
110019,NOMO2///NOMO3
110021,MNAT1
110022,ACTB
110025,BBS5
110026,MOCS2
110035,RRP36
110037,RNF13
110040,FZD8
110041,HIPK1///OLFML3
110044,PRR4///PRH1
110047,DBF4B
110053,ANGPT1
110056,PRRG1
110064,CACNA1I
110070,C20orf118
110079,PNPLA5
110082,FBXL16
110088,TMEM208
110091,TMED1
110092,SYPL1
110095,CALHM2
110097,SPACA5///SPACA5B
110100,FAM154A
110102,NMB
110110,NREP
110112,CACNG5
110113,OPRD1
110121,ZNF626
110128,ZMYND19
110129,ABO
110132,GABRP
110136,TGM3
110138,ELMO1
110139,MYBPC1
110142,MYL12A
110148,SH3BP1
110152,CST9L
110156,PDZD11
110161,ACY1///ABHD14A-ACY1
110162,CCDC153
110164,PPP3R2
110167,CADM4
110168,CEP70
110170,DVL1
110176,ZNF117
110180,ZNF584
110181,SLC39A4
110184,ADAD1
110193,CLEC5A
110204,MAP3K6
110215,RNF144A-AS1
110239,EVC2
110242,ELSPBP1
110253,CRB3
110270,TNFSF4
110273,PLIN4
110280,STAG3L1
110300,PTCH2
110309,VAPA
110315,PLCB1
110333,PGAM1
110338,LAMTOR3
110347,ZNF432
110348,CCDC80
110368,ANKRD10
110369,ELK3
110372,MYCN
110377,SDC1
110398,FAIM2
110400,TTC29
110402,LEPROT
110403,C9orf89
110408,GPRC5A
110433,MITF
110438,HECTD3
110440,FGFR4
110441,PPT2
110446,CDH23
110450,AQP8
110451,PCDHGC4
110463,TMEM11
110465,HOXD12
110471,DHX40
110484,CCL16
110487,FOXS1
110497,PCDHB13
110500,GLIPR1L1
110520,SLIRP
110537,ECHDC3
110538,FOXC1
110541,CUL2
110551,PRR22
110563,KANK2
110576,PARK2
110577,RHBDD1
110592,ICAM2
110593,C19orf66
110594,SLC28A2
110601,CCR10
110603,NCF4
110619,TGFBRAP1
110647,PLLP
110670,ZBTB39
110672,TNFSF12
110673,MAP3K8
110685,AAED1
110687,GRHL1
110706,BMPR2
110707,TMEM115
110717,TRAF3IP2
110722,IRF8
110725,SP8
110735,RAPGEF5
110736,KLK11
110739,CNTNAP3///CNTNAP3B
110746,HSPA4
130010,WFDC2
130017,KLC3
130020,TSEN54
130021,PSMD13
130022,GAD1
130026,VPS13B
130035,TMEM9B
130039,UNC93B1
130044,PROM2
130047,OVCA2
130048,GPATCH3
130050,DOK7
130053,SOCS7
130059,TNIP3
130064,ARVCF
130070,FBXO8
130079,SRPK3
130082,DYRK2
130086,C9orf24
130088,SFTPB
130092,PTPRT
130093,NTRK1
130100,LCN1P2
130102,ART1
130110,MDGA1
130113,B2M
130114,GUCA1B
130128,CES4A
130129,FOXB1
130131,OR10G8
130132,GGN
130133,MANEAL
130136,NCR3
130138,EIF3A
130139,CALM1
130142,PCDHA3
130148,TNFAIP6
130152,TOX
130156,COMTD1
130161,ASB11
130164,TDRD5
130167,SSX5
130168,KIR3DL1
130170,SPINK2
130176,ARHGAP25
130180,AP5Z1
130193,KCNK3
130195,SRL
130215,GRB10
130242,SLC37A3
130253,GZMA
130273,RGS8
130278,EFTUD2
130280,PSTK
130292,CLCN5
130309,C8orf34
130315,SOD1
130324,LIX1L
130332,ZNF30
130333,WDR62
130338,BMP2K
130341,HTRA1
130347,TECPR2
130348,CAMK1
130358,SCN1B
130364,TUSC1
130368,SIGLEC12
130372,GUCY2C
130398,MARK3
130402,PLAGL2
130403,IFRD1
130411,FAM26E
130427,NEK8
130433,GAD1
130435,CSPG4
130438,AKAP3
130440,ACAD10
130441,CCL4
130446,RTDR1
130450,SYTL4
130451,MPG
130452,LENG1
130458,PTPRT
130465,LINC00202-2
130471,MAFF
130484,C12orf60
130494,GAD1
130497,ISCA2
130500,C11orf92
130519,FBLN1
130520,PSG6
130524,HPSE
130528,STX7
130537,UBAC2
130541,GPRASP1
130546,SGCD
130551,NEB
130563,RAB10
130575,BAIAP2L2
130576,ABCA8
130577,ERCC2
130592,CHCHD4
130600,GLUD2
130601,CDC42BPA
130603,LHX3
130609,CACNG5
130632,ICT1
130647,MAFF
130670,SLC9A2
130671,SCN8A
130672,SULF2
130685,CDC14A
130687,MBNL1
130692,PGBD1
130706,NOP9///LTB4R2///LTB4R
130707,SULT2B1
130717,MRPL20
130722,NCF2
130731,FDPS
130735,BOP1
130736,PKN1
130739,OR51A6P
130746,TRPT1
360008,PINLYP
360010,EPCAM
360014,FAM90A1
360017,MACROD1
360019,PDPK1
360020,ESR1
360022,EDNRB
360025,GATA4
360026,GADD45B
360037,CADM2
360039,AIFM1
360040,SETD8
360041,OTOP1
360044,TAS2R31
360048,SH3BGRL2
360050,EEF1B2///EEF1B2P3
360056,CCNG1
360059,NFAT5
360068,INPP5D
360070,TP53I13
360075,DNAJC12
360079,PPP2CA
360086,FAM155A
360088,SURF6
360091,RNASE1
360092,TGFB1///B9D2
360093,ZNF169
360097,PILRB
360100,POC1B
360102,DOCK1
360112,ATP6V1C2
360114,SPOCD1
360121,C9orf37
360129,NFATC4
360131,PLCG2
360132,C2orf69
360133,IGLL1
360136,CSRP2BP///PET117
360138,ERAP1
360139,SETD2
360142,HIF3A
360148,AKNA
360152,FAM22G///FAM22F
360154,CTSF
360156,LCE3A
360162,HDAC6
360164,KITLG
360167,ARPP21
360170,CYP11B2
360176,MLC1
360180,SPRR1B
360181,NHEJ1///SLC23A3
360184,ACSL3
360193,PILRB///PILRA
360195,RAD52
360242,ALYREF
360253,INPP5F
360273,POLD2P1///POLD2
360280,C16orf58
360286,KCNK12
360288,OR6V1
360292,LMAN1
360300,CCDC106
360301,PLEKHF2
360324,CROCCP2
360332,MCCC1
360333,ELMSAN1
360341,MIR671///CHPF2
360347,ARAP1
360348,WFDC3
360358,MTA2
360364,LINC00032
360368,RAD9B
360369,RAB6B
360372,CD9
360373,MIR4741///RBBP8
360377,ALG3
360390,ANKRD34B
360397,KRTAP4-4
360398,TMEM170A
360400,ZNF843
360402,RETSAT
360411,ARAP1
360435,CD86
360438,GORAB
360440,TSR1
360441,DNAJC12
360446,PI15
360450,SMPX
360451,DDX27
360452,DNASE2B
360458,ESYT2
360465,CRYBB2P1///CRYBB2
360471,RSPO3
360484,EIF3D
360487,DHX15
360494,DAB1
360497,POFUT1
360500,IQCB1
360504,BTG3
360519,ADAMTS13
360528,KRTAP17-1
360537,COL24A1
360546,PCDHB3
360551,FAM47A
360575,GBP3
360577,C10orf25
360592,S100B
360594,ARMC8
360600,ZHX1
360601,HNRNPD
360603,AKAP13
360605,IPP
360609,NDC80
360619,MIR3942///ATPBD4
360632,C20orf111
360647,CYB5D1
360670,ABCD4
360671,TSPO
360672,PRDM13
360673,BICD2
360685,PDE6B
360687,GJB6
360692,MIR1238///ATG4D
360706,CSRP2BP
360717,HYALP1
360722,ESRRB
360725,ZBTB18
360731,HPS4
360735,EOGT
360739,ALPK3
360746,RNF32
360750,CCDC136
380008,MAP4K1
380010,CHRD
380014,KLF11
380017,SOX14
380019,OR7C1
380020,POPDC2
380021,SUCO
380026,PPP1CB
380039,TSHZ1
380040,MYO18B
380041,ZNF330
380044,ZNF816///ZNF816-ZNF321P
380047,SCN3A
380048,T
380050,ADORA2B
380053,PNLDC1
380056,PRR25
380059,ENTPD4
380064,GIPC2
380066,SEC24C
380068,C3orf67
380075,ASPHD1
380082,FTLP4
380086,P2RY2
380088,MAPK14
380091,DUSP26
380092,P2RX6
380093,KCTD15
380095,FAM118B
380097,FAM45B///FAM45A
380102,RBMX2
380110,ZSWIM1
380112,TOMM5
380113,TEP1
380121,NMT1
380128,ANKRD13C
380129,ZNF101
380133,KRT10
380136,SMAD3
380138,ZNF776
380139,HEATR5A
380148,FSTL5
380152,LGI4
380154,DYRK1B
380156,SHMT1
380161,ANKRD1
380162,EPM2A
380164,MET
380167,MMP16
380180,NCOA6
380181,SPINK1
380193,FFAR4
380195,ATPIF1
380204,KIAA1704
380239,MKS1
380242,GLRX2
380253,CLOCK
380270,DDAH2///CLIC1
380273,ACTA2
380278,GSTM1
380279,UIMC1
380286,NUP62
380288,CTNS
380292,PTDSS2
380300,ZDHHC8P1
380301,KREMEN1
380315,ING2
380324,SYNE2
380333,ABP1
380338,CPEB4
380341,SHMT1
380347,SLC16A9
380348,CEP128
380358,THAP2
380364,GBX2
380368,TRIM62
380369,C1orf21
380373,ZNF780B
380377,POT1
380390,TXLNB
380397,CHCHD1
380398,AES
380400,HSPA12B
380402,CDC45
380403,BCKDHA
380408,OR7A5
380411,P2RY6
380433,GMPR2
380435,ZNF684
380441,SUV39H2
380446,ROBO4
380452,TSPAN5
380458,LAMTOR1
380463,TRIM26
380494,DLK2
380497,TAS2R14
380504,AMBRA1
380519,ADAM28
380520,SUCO
380524,OGN
380528,C7orf13
380537,HMGXB4
380538,SEC11C
380541,SPHK1
380546,TCHH
380551,ATP12A
380563,NRG1
380575,TANK
380577,VPS33B
380593,BCHE
380594,C6orf170
380601,PIK3C2G
380603,QRFP
380605,CDRT7
380609,SLC44A4
380619,BDNF
380632,CAST
380670,UTS2
380672,CDK5RAP2
380673,TCEANC2
380685,PIGZ
380687,TRIM13
380692,C14orf169
380706,TREM2
380707,FCGRT
380711,NR2F6
380717,FRMD8
380725,BAIAP3
380731,MYL3
380735,UBLCP1
380750,DLGAP5
430010,INGX
430014,TTN
430019,RPAIN
430020,LCE1A
430021,XPNPEP1
430022,CXorf21
430025,LY86-AS1
430026,XPO1
430035,GAGE10///GAGE12J///GAGE13///GAGE2E///GAGE12B///GAGE12C///GAGE12D///GAGE12E///GAGE12F///GAGE12G///GAGE12H///GAGE2A
430037,PIK3C2B
430039,ACTBP11///ACTB
430040,HK3
430041,TUBB3P2
430044,ZNF223
430047,ASIC1
430048,TNFAIP3
430053,MOS
430056,ZNF641
430064,ZNF699
430070,CYP2J2
430072,DICER1
430075,LAX1
430079,TMEM121
430082,CENPV
430088,CDCA3
430093,SEC23IP
430095,ANKRD44
430100,PLTP
430110,SHANK2
430112,IPO11
430114,XPO4
430121,CLDN15
430129,ZNF7
430131,MDH1
430132,LRRN4CL
430138,ACOT13
430139,TBX6
430148,PSMD14
430152,TENC1
430154,PTGER1
430156,PAWR
430161,SESN2
430162,FAM160B2
430164,PLXNB2
430168,AKR1C3
430170,TCF7L1
430176,SAR1A
430180,TNFRSF1B
430181,ST6GALNAC4P1
430184,MCOLN1///PNPLA6
430193,BRF1
430195,PIKFYVE
430215,DET1
430242,KRTAP13-3
430253,ZNF383
430270,MYH15
430273,TPRA1
430279,CNKSR2
430280,INTS6
430288,FAM83C
430300,LHB
430301,TM2D2
430309,ST6GAL2
430315,EIF2C3
430332,SNRPN
430333,UBA5
430338,ZNF680
430348,GCAT
430358,UBXN6
430364,SPR
430368,PCDHA5
430369,DCAF6
430372,BTBD11
430373,HECW1
430377,RORA
430390,TUBGCP6
430397,RFX2
430402,SPATA21
430403,HTR3E
430408,NDUFB8
430411,ABHD2
430427,RPL23AP12
430433,C3orf80
430435,CELSR2
430438,SNRPN///SNURF
430441,FILIP1L
430446,CCDC85A
430450,BEND2
430451,KIF14
430452,DCLRE1B
430463,S100A9
430465,TIMM17B
430471,LAMP3
430484,NBPF8P
430487,FAM57B
430497,LAMTOR2
430500,ZNF254
430504,AGRP
430537,RNF144B
430538,ZNRF2
430541,FAM131B
430551,PURA
430563,PRKCG
430575,ABCE1
430577,FAM46B
430592,C1DP1///C1D
430593,LINC00238
430600,SUSD4
430603,DCK
430619,FOXR2
430632,C2orf78
430647,HK1
430670,RUVBL2
430685,TNFAIP2
430687,GRAP
430717,VSX1
430725,DGKI
430736,TBX6
430739,BAG2
430746,RNFT2
430750,RTN2
450008,RPL7
450010,CNIH
450017,CAMKK1
450020,SAMD14
450021,OR10A7
450022,DEGS1
450025,UPP1
450026,COMMD4
450035,FOXA3
450039,KDM8
450040,SMEK1
450044,CPED1
450048,EN1
450050,ATP4B
450053,CAMK2D
450056,HARBI1
450059,SUDS3
450064,COQ9
450070,NGDN
450072,METAP2
450075,MYPN
450079,ST8SIA4
450082,KDM5D
450086,AICDA
450088,TXNL4B
450092,USP54
450095,FZR1
450097,PRNP
450100,VCX3A
450102,MT-CO2///MT-TK///MT-ATP8
450110,BBS7
450112,WDR46
450113,TBCAP1///TBCA
450114,GSTM4
450121,DSCR8
450128,ST3GAL2
450129,SMARCC1
450131,CAV3
450133,DLC1
450136,ULK3
450138,TMSB10
450139,PSMG1
450142,SLFN11
450148,SGK1
450152,MRGPRX2
450154,GSTM4
450156,UTP6
450161,SLC45A3
450164,ZNF784
450167,CAPN10
450168,ADH1B
450170,LINS
450176,AGPS
450180,IARS2
450184,ASS1
450193,PTGES3
450215,TNPO1
450239,TEX264
450242,KRT24
450253,CASP16
450273,OTOF
450278,ADRA1A
450286,SMEK1
450301,ALDH4A1
450309,ELAVL4
450332,HLA-DRB5
450333,EPB41L4A
450341,SS18L2
450347,KIAA1024
450348,C12orf70
450364,FAM185A
450368,HIST1H2BN
450369,C11orf42
450372,C17orf100
450373,CEBPE
450377,GAPDHP24
450390,POLD4
450398,SELRC1
450400,ME1
450402,AOC3
450403,KRT4
450411,DCAF4L1
450427,CGB7///NTF4
450433,RAB43///ISY1-RAB43///RAB43P1
450435,LINC00371
450438,MAGEA12///MAGEA2
450440,ELL
450446,PLEKHH2
450450,TMEM254
450451,MAGEA5
450452,FGD3
450458,TEC
450463,IFNA10
450471,LCE2D
450484,PTPRR
450487,KLF12
450494,BNC1
450497,MXI1
450500,KCNJ6
450504,SLC12A8
450519,IER3
450520,ZNF560
450524,TTC27
450528,C2CD3
450537,HELT
450541,TSNAXIP1
450546,RABL2B
450551,ENTPD3
450575,CD22
450577,WIPI2
450593,OR11G2
450600,CD109
450601,GPR4
450603,ADAD2
450619,AHDC1
450632,MS4A6A
450647,TPT1
450671,LUC7L
450672,SNRPD3
450685,C10orf68
450687,RBL2
450692,NRBP1
450706,PINK1-AS///DDOST
450707,HYAL2
450711,RELN
450717,ARMC8
450722,C11orf48
450735,NANOGNB
450739,PLA2G6
450750,ALAD
460008,NIPBL
460014,GALNT10
460017,SF3B1
460019,AMTN
460020,FER1L4
460021,IL36B
460025,APBA1
460037,AP1S1
460039,LRRC37A11P
460040,ATM
460041,ZFP69B
460048,SPHK2
460050,APITD1///APITD1-CORT
460053,SCN4A
460056,FAM118A
460059,BCL6
460064,NOL8
460066,DLX2
460070,OR13C5
460072,CSRP2
460075,MBLAC2
460079,MDM1
460082,CACNA1A
460086,RPP25L///DCTN3
460088,GOLGA8I
460091,GYPE
460092,UROC1
460093,RPLP0
460095,XPR1
460097,ZDHHC3
460102,FHIT
460110,CDC26
460112,HRH4
460113,ZNF600
460114,API5
460121,SLC22A12
460128,TMED2
460132,BPIFB2
460133,CABIN1
460136,TNNI3
460138,OGFOD2///ARL6IP4
460139,WDR60
460142,GAR1
460148,BRSK2
460162,EIF6
460167,PPIAP24
460168,MSN
460170,CMTM4
460176,ATP5D
460180,WDR89
460181,SPOCK2
460193,RNF111
460195,PLAC8
460204,GIP
460242,CCDC37
460253,DYRK3
460278,KRT5
460279,DAD1
460286,ZC3HAV1
460288,KIAA1875
460292,MEIOB
460301,SIK3
460309,SIGLEC17P
460315,LIPE
460324,KRTAP13-2
460332,SLC8A1
460333,RPL11
460338,SIRPD
460341,GAB1
460348,TP53TG5
460358,GJA5
460369,PROSER2
460372,CALU
460373,C19orf38
460377,LMOD2
460390,KIF18B
460398,AKR1C4
460400,PRDX3
460402,SOD2
460403,SEC31B
460408,NEK5
460427,PRSS57
460433,SNORA69///RPL39P3///RPL39
460435,CDC20B
460438,PDCD5
460440,C12orf77
460441,MBLAC2
460450,SNAPIN
460458,ACER3
460463,FAM222B
460465,VAT1L
460484,TMTC3
460487,FAM222A
460494,TCF21
460497,TRIM65
460500,ALDH7A1
460504,PKIB
460524,MPV17
460528,CCDC104
460546,CYB5R3
460551,KLRG1
460563,ANK3
460576,DDIT3
460577,DIRC2
460592,RETNLB
460594,PLA2G1B
460601,HIPK1
460603,ADSS
460605,COL6A5
460609,TACR1
460632,ZSCAN31
460671,FMN2
460672,MPHOSPH8
460673,TEX14
460685,STYXL1
460706,CLCN6
460711,TRMT11
460717,SLC26A6
460722,LUZP1
460725,CPSF3L
460731,DLG1
460735,SERBP1
460736,NSMAF
460739,PIGQ
460746,HAT1
460750,ADORA1
510008,TTC17
510010,CBFA2T2
510014,CCL20
510017,DTNBP1
510019,APOC3
510020,HOMEZ
510021,MAF1
510022,TMC3
510025,SHISA6
510026,ATXN2L
510035,POU2F3
510037,MIB2
510039,ACRBP
510041,TMEM104
510044,FANCF
510048,EGR1
510050,WDR82P1
510056,GTPBP10
510059,SLC6A16
510066,TCP11L1
510072,CSMD3
510075,PSMA8
510079,PGAM4P1
510082,COL9A1
510086,ARL2BP
510088,TXN2
510091,SIPA1
510092,IL4R
510095,ACSL5
510097,SHROOM3
510100,SSX3
510110,SMOC2
510112,IL16
510113,PKLR
510114,ABHD8
510121,PSMB8
510128,CDT1
510129,MLL5
510131,FOXN3-AS2
510132,RANBP1
510133,PLCXD1
510136,RAG1
510138,DLGAP1
510139,NFASC
510142,MAN1A1
510152,TOPAZ1
510154,IQSEC3
510156,ING4
510161,COG7
510162,TTC6
510164,RPL23AP7///RPL23AP4///RPL23AP82///RPL23AP79
510167,MEX3B
510170,IL11RA
510180,MAL2
510181,PLCZ1
510184,FAM157C
510195,ATG9B
510204,HACL1
510215,MT1X
510239,THAP11
510242,EEF2K
510278,SUSD3
510280,CCDC149
510286,STARD13
510288,FOXO1
510292,ITGA7
510300,EMC9
510301,SLC2A10
510315,ACE
510332,EDN2
510338,H2AFY
510341,SLC9A4
510347,DOCK9
510358,PIGP
510364,TRIM43///TRIM43B///TRIM43CP
510368,CHN1
510369,SPAM1
510373,MAD1L1
510377,ANKFN1
510390,CD44
510397,HRK
510398,LRRC36
510400,C2orf91
510402,FGF12
510403,C7orf31
510408,RHOQ
510411,MORN1
510427,DKK1
510433,ZNF195
510435,MACC1
510438,BPIFB4
510440,CBLN1
510441,TBXAS1
510446,NTN3
510450,CEACAM1
510451,FBXO21
510452,PEX10
510465,PSKH2
510471,KLF17
510484,FAM209A
510487,SRGAP2
510494,HS6ST3
510500,EIF4G2
510524,PSAP
510528,SFTA2
510537,TADA3
510541,COX10
510546,TCF3
510563,ZNF592
510575,DENND1B
510576,TCF4
510577,PPP1R15A
510592,MCU
510593,C3orf36
510594,EBLN1
510600,PBLD
510601,BFSP1
510603,TEX10
510609,XKR7
510619,PDCD4
510632,DCLRE1A
510647,KCNIP2
510670,COL12A1
510671,CUL9
510672,HTR1B
510673,CTSH
510685,NKD1
510692,ATG14
510706,PML
510707,ZNF83
510711,ZNF644
510717,ACP1
510722,KCNIP2
510725,RUNDC1
510731,CNKSR1
510735,MFAP3L
510736,ELOVL7
510739,SLC9A8
510746,BRCA1
510750,SCG5
520008,ZNF581
520014,SAV1
520017,BCDIN3D
520019,FGF14
520021,TRIP6
520022,TIPIN
520035,PDLIM5
520039,EMP2
520040,HOXB1
520041,NUDT6
520044,MAGEA6///MAGEA3
520047,C14orf1
520050,C9orf69
520053,TMEM182
520056,SRRM2-AS1
520066,VOPP1
520068,ATP6V1G3
520075,DNAJA4
520079,TRIML2
520082,IFITM5
520086,TTC7B
520088,PAK7
520091,GGT6
520092,DENND1B
520093,HEATR4
520095,RIIAD1
520100,ELFN1
520102,CLDN1
520110,PIK3R4
520113,PPP2R5B
520114,MEOX1
520121,NNAT
520132,KCNJ10
520133,CETN2
520136,NOVA1
520138,AJUBA
520139,KLF4
520142,FOXJ1
520148,FASTK
520152,CLIC5
520154,ASXL2
520156,BLOC1S2
520164,CST8
520167,PROM1
520168,NPFF
520170,NUDT7
520180,ZNF444
520181,SLC25A21
520184,HINT2
520195,IL1R2
520204,MPDZ
520215,TRPA1
520242,C12orf44
520253,CASP8AP2
520270,RHPN1-AS1
520278,RAB44
520286,FPGS
520288,C11orf63
520292,IL15RA
520301,KLK3
520309,ZSCAN32
520315,TREH
520332,GSTK1
520338,UBR4
520341,MSANTD3
520348,ZNHIT1
520369,C2orf61
520372,ARL5B
520373,AGPAT1
520377,LYNX1
520390,TIMP2
520398,HERC1
520402,ABTB2
520427,HRSP12
520433,B3GNT5
520435,SIK1
520438,PDE4A
520441,ERI1
520446,SCGB1A1
520451,FAM180B
520458,SRSF5
520463,CMTM7
520465,ANKFY1
520471,BIN3
