probeset,hgnc
ILMN_1687655,ILKAP
ILMN_1687675,SUGT1
ILMN_1687703,TRIM37
ILMN_1687711,ZNF576
ILMN_1687718,C14orf178
ILMN_1687724,RAP1GDS1
ILMN_1687743,BTBD7
ILMN_1687749,TFEC
ILMN_1687751,BAALC
ILMN_1687752,MARK2P10
ILMN_1687757,AKR1C1///AKR1C3///AKR1C4
ILMN_1687765,ATP12A
ILMN_1687768,NCOA7
ILMN_1687769,ECSIT
ILMN_1687782,RAD17
ILMN_1687785,PPA2
ILMN_1687813,CCDC38
ILMN_1687823,TMEM132C
ILMN_1687824,SEPHS2
ILMN_1687827,ZNF311
ILMN_1687833,HM13
ILMN_1687835,AKD1
ILMN_1687840,ABCB7
ILMN_1687841,SCGN
ILMN_1687842,PGA3///PGA4///PGA5
ILMN_1687848,C7
ILMN_1687857,ST6GALNAC4
ILMN_1687858,CALM2
ILMN_1687864,POP5
ILMN_1687865,TMOD3
ILMN_1687867,KRT8P33
ILMN_1687873,KLC4
ILMN_1687882,OR5K3
ILMN_1687884,ZNF2
ILMN_1687887,PSMC4
ILMN_1687896,PIK3C3
ILMN_1687913,ELFN1
ILMN_1687919,MAGEE2
ILMN_1687921,JMJD8
ILMN_1687922,RP9
ILMN_1687924,C9orf53
ILMN_1687940,FOXO3
ILMN_1687941,RNF4
ILMN_1687947,HIST1H2BE
ILMN_1687950,MMP21
ILMN_1687960,LIMK2
ILMN_1687967,NTRK3
ILMN_1687970,SPO11
ILMN_1687971,CAPN3
ILMN_1687978,PHLDA1
ILMN_1687981,ZNF34
ILMN_1687986,SLC6A20
ILMN_1687993,HYDIN
ILMN_1687998,LPGAT1
ILMN_1688000,POLDIP3
ILMN_1688011,UPF1
ILMN_1688022,CST5
ILMN_1688029,ACTR3BP6
ILMN_1688031,FAM161B
ILMN_1688033,HPS5
ILMN_1688034,COIL
ILMN_1688041,TMEM53
ILMN_1688056,UGP2
ILMN_1688067,SEPT5
ILMN_1688070,NSUN5P1
ILMN_1688071,NAT1
ILMN_1688075,OTX2
ILMN_1688087,RCOR2
ILMN_1688089,PEBP1
ILMN_1688090,PTER
ILMN_1688094,ORC5
ILMN_1688095,HMGCL
ILMN_1688098,TBC1D4
ILMN_1688100,ANGPT1
ILMN_1688101,BTNL2
ILMN_1688103,CTNNBIP1
ILMN_1688104,TRDMT1
ILMN_1688106,KIAA0317
ILMN_1688114,PGA3
ILMN_1688117,CT45A1///CT45A2///CT45A3///CT45A4///CT45A5
ILMN_1688138,ZNF713
ILMN_1688152,IL27RA
ILMN_1688154,MST1R
ILMN_1688158,CYB5R4
ILMN_1688160,WDR27
ILMN_1688162,SLC12A1
ILMN_1688178,RRP7A
ILMN_1688180,ASPSCR1
ILMN_1688184,CSPG5
ILMN_1688186,TUB
ILMN_1688188,CADPS
ILMN_1688195,SPAG11A
ILMN_1688205,KLK10
ILMN_1688218,RASGRP4
ILMN_1688220,SYNPO2
ILMN_1688227,UNC79
ILMN_1688230,MRPS31P4///HNRNPA1L2
ILMN_1688231,TREM1
ILMN_1688234,ASS1
ILMN_1688240,PHOSPHO1
ILMN_1688242,C6
ILMN_1688250,NLRC3
ILMN_1688256,RTKN
ILMN_1688258,C20orf144
ILMN_1688276,TRIM29
ILMN_1688281,HTR3B
ILMN_1688289,MMP25
ILMN_1688295,ZNF219
ILMN_1688299,RCAN3
ILMN_1688316,LRMP
ILMN_1688317,ZNF160
ILMN_1688318,FRG1B
ILMN_1688322,ADIPOR1
ILMN_1688326,REPS1
ILMN_1688334,KRTAP10-6///KRTAP10-10
ILMN_1688335,MAGEB2
ILMN_1688346,ZNF800
ILMN_1688356,CLEC6A
ILMN_1688362,NOC4L
ILMN_1688372,C3orf17
ILMN_1688373,LST1
ILMN_1688381,BPTF
ILMN_1688390,ALYREF
ILMN_1688392,ZBED2
ILMN_1688404,ZMYM4
ILMN_1688407,ZNF436
ILMN_1688413,SNW1
ILMN_1688422,EFCAB13
ILMN_1688434,DUX4L10///DUX4L11///DUX4L12///DUX4L13///DUX4L14
ILMN_1688435,ZNF783
ILMN_1688437,MAT2B
ILMN_1688439,TMEM50B
ILMN_1688442,EXOC6B
ILMN_1688452,LCMT1
ILMN_1688455,VWA8
ILMN_1688458,CELA2B
ILMN_1688464,MAP6D1
ILMN_1688479,LRRC42
ILMN_1688480,CCND1
ILMN_1688490,PTP4A2
ILMN_1688500,PCDH10
ILMN_1688504,OR1L8
ILMN_1688505,DNAJC12
ILMN_1688515,ZNF195
ILMN_1688526,ARL5A
ILMN_1688534,EIF2B5
ILMN_1688537,OR10J3
ILMN_1688543,APOA2
ILMN_1688561,CADM4
ILMN_1688565,ZNF580
ILMN_1688566,EPSTI1
ILMN_1688569,KCNQ1
ILMN_1688580,CAMP
ILMN_1688602,ATXN7
ILMN_1688606,TBC1D3P1-DHX40P1///RNFT1
ILMN_1688614,GRM5
ILMN_1688621,INIP
ILMN_1688622,UBQLN1
ILMN_1688625,AIM1
ILMN_1688627,AGBL2
ILMN_1688630,RECK
ILMN_1688633,CLCN2
ILMN_1688637,TMEM198
ILMN_1688638,CTCF
ILMN_1688639,FBXL2
ILMN_1688642,LAMC3
ILMN_1688646,LCN10
ILMN_1688649,IGHV3-35///IGHV3-19
ILMN_1688655,HMSD
ILMN_1688659,IL1RN
ILMN_1688663,IFNA1
ILMN_1688666,HIST1H2BH
ILMN_1688670,CDCP1
ILMN_1688672,SIGLEC17P
ILMN_1688702,PJA2
ILMN_1688703,C17orf47
ILMN_1688704,HLA-DRB6
ILMN_1688721,FSIP2
ILMN_1688722,IL13RA2
ILMN_1688725,UTP14A
ILMN_1688727,METTL23
ILMN_1688728,TRMT2A
ILMN_1688730,DNAJC18
ILMN_1688749,RPS2P5///RPS2P55///RPS2P4///RPS2P7///RPS2
ILMN_1688753,PTDSS1
ILMN_1688756,COL11A1
ILMN_1688763,IQCA1P1
ILMN_1688765,ZNF221
ILMN_1688768,GPR39
ILMN_1688772,RHPN1-AS1
ILMN_1688775,METRNL
ILMN_1688780,S100A4
ILMN_1688785,KCNMA1
ILMN_1688790,ANKRD36BP2
ILMN_1688801,JPH3
ILMN_1688811,SPRY4
ILMN_1688812,LINC00189
ILMN_1688814,SERPINB6
ILMN_1688817,FAM230B///FAM230C
ILMN_1688825,OR4X2
ILMN_1688833,HSFY1///HSFY2
ILMN_1688838,OGN
ILMN_1688842,WDFY2
ILMN_1688848,TMEM44
ILMN_1688853,ZBTB9
ILMN_1688861,PCDH11Y
ILMN_1688864,CABP4
ILMN_1688865,PPP1R9B
ILMN_1688868,PPAP2B
ILMN_1688877,DIRAS3
ILMN_1688886,GPC5
ILMN_1688903,THOC3
ILMN_1688932,NR5A2
ILMN_1688938,TRIM13///KCNRG
ILMN_1688953,ARHGAP19
ILMN_1688957,NKX1-1
ILMN_1688959,CD27///TAPBPL
ILMN_1688964,SMCR7L///ATF4
ILMN_1688971,NOL11
ILMN_1688997,C17orf58
ILMN_1689000,DUSP15
ILMN_1689001,CDK4
ILMN_1689002,DTX1
ILMN_1689004,TNFRSF12A
ILMN_1689007,SUGP2
ILMN_1689020,SEMA6B
ILMN_1689029,WDR7
ILMN_1689037,LIPG
ILMN_1689043,DRD5
ILMN_1689057,PIK3R1
ILMN_1689059,ZNF329
ILMN_1689066,TRIM16
ILMN_1689070,COQ7
ILMN_1689082,ABCB11
ILMN_1689086,CTSC
ILMN_1689088,COLEC12
ILMN_1689097,NAA20
ILMN_1689098,ATP1A3
ILMN_1689102,C1QTNF6
ILMN_1689110,NOB1
ILMN_1689111,CXCL12
ILMN_1689114,SFTPA2///SFTPA1
ILMN_1689116,PEMT
ILMN_1689119,UNK
ILMN_1689120,FRG2B
ILMN_1689123,CCNK
ILMN_1689129,OPRM1
ILMN_1689136,TNRC18P1
ILMN_1689146,GABRP
ILMN_1689154,BTG4
ILMN_1689160,DPEP2
ILMN_1689162,ACTR8
ILMN_1689172,ATXN1L
ILMN_1689176,NDNF
ILMN_1689178,PPID
ILMN_1689189,ZBTB3
ILMN_1689190,SUGT1P3
ILMN_1689197,PTP4A2
ILMN_1689200,DHDH
ILMN_1689211,AAK1
ILMN_1689217,ACVR1C
ILMN_1689220,IQCE
ILMN_1689233,EIF2B3
ILMN_1689234,ZFP62
ILMN_1689237,BVES
ILMN_1689251,ATL1
ILMN_1689257,MAEA
ILMN_1689266,TAF1A
ILMN_1689274,NIPA1
ILMN_1689288,LRRN2
ILMN_1689294,SNORD14C///SNORD14D///HSPA8
ILMN_1689296,ARMC10
ILMN_1689306,TMC7
ILMN_1689318,NUAK1
ILMN_1689324,TRAV1-1
ILMN_1689327,HMGN2P7///HMGN2P24///HMGN2P4///HMGN2P3///HMGN2P41
ILMN_1689329,SCD
ILMN_1689336,HOXA10
ILMN_1689340,C17orf51
ILMN_1689342,NUBP1
ILMN_1689350,C17orf112
ILMN_1689353,APLN
ILMN_1689357,IL17RC
ILMN_1689371,GIMAP2
ILMN_1689378,CCRN4L
ILMN_1689380,FBXO44
ILMN_1689389,SF3B5
ILMN_1689415,IGSF6
ILMN_1689420,ATP5LP7///HMGB3P27
ILMN_1689425,DNAJB13
ILMN_1689426,HOXA3
ILMN_1689431,APCDD1L
ILMN_1689432,MPC1L
ILMN_1689438,BTRC
ILMN_1689440,MED23
ILMN_1689445,POLR2H
ILMN_1689446,EIF3G
ILMN_1689456,ZBTB20
ILMN_1689461,SP7
ILMN_1689467,CCDC86
ILMN_1689473,ATP6V1H
ILMN_1689484,TFIP11
ILMN_1689485,ZNF148
ILMN_1689512,CLMP
ILMN_1689515,CPLX3
ILMN_1689528,ZNF136
ILMN_1689552,FAM63A
ILMN_1689560,ZFP36L1
ILMN_1689578,TLR3
ILMN_1689585,C20orf194
ILMN_1689601,UNC80
ILMN_1689604,ZNF876P
ILMN_1689607,C3orf17
ILMN_1689611,OR5J2
ILMN_1689621,RNF17
ILMN_1689624,MINA
ILMN_1689625,RAX
ILMN_1689635,FSCN3
ILMN_1689642,SSRP1
ILMN_1689645,WIPF1
ILMN_1689646,FSD1
ILMN_1689651,KIAA1755
ILMN_1689652,RNMTL1
ILMN_1689655,HLA-DRA
ILMN_1689665,NAE1
ILMN_1689669,MDK
ILMN_1689675,HEMGN
ILMN_1689700,ARID5A
ILMN_1689702,STAR
ILMN_1689704,TMEM5
ILMN_1689718,IL17RE
ILMN_1689720,PPP2R3B
ILMN_1689725,RPLP1
ILMN_1689745,FGD5
ILMN_1689747,NOL8
ILMN_1689770,ARHGEF10L
ILMN_1689774,MRFAP1L1
ILMN_1689781,DIABLO
ILMN_1689800,MRTO4
ILMN_1689812,SFTPA2
ILMN_1689814,DUSP13
ILMN_1689817,LCOR
ILMN_1689828,DMPK
ILMN_1689829,DNAH5
ILMN_1689836,C5AR1
ILMN_1689842,MSMO1
ILMN_1689843,TTTY4///TTTY4B///TTTY4C
ILMN_1689846,ST8SIA4
ILMN_1689849,LCE1E
ILMN_1689852,PAQR6
ILMN_1689868,TMEM80
ILMN_1689869,GPR89A///GPR89C///GPR89B
ILMN_1689874,HOXB3
ILMN_1689896,DSTYK
ILMN_1689899,MTERFD2
ILMN_1689901,ZNF658B
ILMN_1689908,ANKRD13A
ILMN_1689932,WDR85
ILMN_1689952,SPATC1
ILMN_1689953,CD81
ILMN_1689955,C19orf40
ILMN_1689959,NCLN
ILMN_1689965,KIAA1432
ILMN_1689968,PLEKHO2
ILMN_1689976,EDIL3
ILMN_1689977,TDRD7
ILMN_1689979,TMEM9B
ILMN_1689989,CDC42BPB
ILMN_1689998,SPICE1
ILMN_1690004,OR4K2
ILMN_1690017,SPINK5
ILMN_1690034,SOD3
ILMN_1690035,FLYWCH1
ILMN_1690040,TM7SF2
ILMN_1690042,RAP1GAP2
ILMN_1690048,OR4F21
ILMN_1690049,NGDN
ILMN_1690050,TNNI1
ILMN_1690064,SNX29P1///SNX29P2
ILMN_1690065,G3BP1
ILMN_1690066,TIGD2
ILMN_1690077,PPM1A
ILMN_1690085,STK11IP
ILMN_1690096,PPP1R1B
ILMN_1690099,ITGB1BP1
ILMN_1690105,STAT1
ILMN_1690112,LAT2
ILMN_1690121,P4HA3
ILMN_1690122,CRKL
ILMN_1690125,PDLIM7
ILMN_1690131,PDZRN3
ILMN_1690136,NIPBL
ILMN_1690139,TESPA1
ILMN_1690153,EDF1
ILMN_1690154,ANO5
ILMN_1690160,SCN5A
ILMN_1690170,CRABP2
ILMN_1690174,DLL4
ILMN_1690179,CRYM
ILMN_1690192,CER1
ILMN_1690200,OR4F4
ILMN_1690202,PTGER3
ILMN_1690206,SNRNP40
ILMN_1690209,C1orf186
ILMN_1690217,BFSP2
ILMN_1690218,KDM4A
ILMN_1690223,CNTNAP2
ILMN_1690233,VTA1
ILMN_1690241,BATF2
ILMN_1690252,ALKBH2
ILMN_1690253,SYNPO2L
ILMN_1690259,RAE1
ILMN_1690276,ZNF354C
ILMN_1690278,DLEC1
ILMN_1690282,CRADD
ILMN_1690283,NDRG4
ILMN_1690291,CC2D1B
ILMN_1690296,OR8S1
ILMN_1690304,ANKRD20A5P
ILMN_1690314,PRKACB
ILMN_1690320,TTC23
ILMN_1690321,BCLAF1
ILMN_1690325,NFYA
ILMN_1690327,CLCN5
ILMN_1690329,FAM118B
ILMN_1690342,LTA4H
ILMN_1690343,IMPDH1
ILMN_1690352,ADO
ILMN_1690365,USP41
ILMN_1690371,MRPL11
ILMN_1690376,PDZD11
ILMN_1690389,OR10AD1
ILMN_1690392,COMMD3
ILMN_1690397,DYNC1I1
ILMN_1690398,MAP3K3
ILMN_1690420,GFI1
ILMN_1690429,SNX7
ILMN_1690442,TMEM241
ILMN_1690454,FAM212A
ILMN_1690458,IL17RE///IL17RC
ILMN_1690464,SLC35G1
ILMN_1690465,ANKRD11
ILMN_1690466,SAMD4A
ILMN_1690469,SMG7
ILMN_1690473,NFKBIB
ILMN_1690476,QKI
ILMN_1690480,INTS4L1///INTS4L2
ILMN_1690484,KIAA0895
ILMN_1690487,PCM1
ILMN_1690490,ZFP41
ILMN_1690494,RPL6///RPL6P27
ILMN_1690511,SNTG2
ILMN_1690519,DHX34
ILMN_1690523,LRRC20
ILMN_1690524,VAMP7
ILMN_1690530,FER1L5
ILMN_1690537,GTSF1L
ILMN_1690545,TAF11
ILMN_1690546,PPP3CC
ILMN_1690547,INTS6-AS1
ILMN_1690561,GZMM
ILMN_1690563,SSTR5
ILMN_1690566,RASSF4
ILMN_1690568,ATRX
ILMN_1690576,SNORD84///ATP6V1G2-DDX39B///DDX39B
ILMN_1690586,HNRNPA1P4
ILMN_1690589,MLC1
ILMN_1690592,DDX11
ILMN_1690595,ASMT
ILMN_1690607,SLC7A6OS
ILMN_1690610,RALY
ILMN_1690611,DGCR5
ILMN_1690614,MYO9A
ILMN_1690616,SMIM5
ILMN_1690621,GPR98
ILMN_1690625,SLC9A8
ILMN_1690629,TUBB3P2
ILMN_1690634,ARHGEF9
ILMN_1690636,ALS2CL
ILMN_1690646,SATB1
ILMN_1690653,CDK2AP2
ILMN_1690664,P2RY2
ILMN_1690676,AK5
ILMN_1690680,SSX1
ILMN_1690682,B3GALT4
ILMN_1690689,FOXK1
ILMN_1690690,SEC23IP
ILMN_1690693,CTPS2
ILMN_1690695,PEX11A
ILMN_1690696,OR5A2
ILMN_1690703,LINC00478
ILMN_1690704,CBY3
ILMN_1690705,TCEB3CL2///TCEB3CL
ILMN_1690706,SNRPB2
ILMN_1690708,SPTBN1
ILMN_1690713,PTCD1
ILMN_1690732,LINC00152
ILMN_1690733,EGF
ILMN_1690753,RBMY1A1
ILMN_1690754,SVIL
ILMN_1690757,RSPH10B///RSPH10B2
ILMN_1690780,RFK
ILMN_1690783,TREML1
ILMN_1690786,SLFN12
ILMN_1690796,OR4F7P///OR4F3///OR4F21///OR4F29///OR4F16///OR4F8P
ILMN_1690802,TRMT112
ILMN_1690806,PTPLB
ILMN_1690807,MKL2
ILMN_1690814,EPHA6
ILMN_1690818,AKAP5
ILMN_1690826,TNKS1BP1
ILMN_1690829,AGER///PBX2
ILMN_1690833,KCNQ5
ILMN_1690839,PPAPDC3
ILMN_1690843,TOPAZ1
ILMN_1690844,DNAJB6
ILMN_1690859,WHAMMP3///WHAMMP2
ILMN_1690863,ZNF470
ILMN_1690866,BBS5///KLHL41
ILMN_1690877,C11orf94
ILMN_1690880,CTAGE5
ILMN_1690884,APOA1
ILMN_1690887,IPO5
ILMN_1690888,CMIP
ILMN_1690891,TRERF1
ILMN_1690907,CCR6
ILMN_1690909,HSBP1L1
ILMN_1690911,C16orf87
ILMN_1690920,HMGB1P3///SP100
ILMN_1690921,STAT2
ILMN_1690922,MAST2
ILMN_1690923,CAPN9
ILMN_1690925,MGAT2
ILMN_1690939,SCO2///TYMP
ILMN_1690942,SBNO1
ILMN_1690949,HTR1F
ILMN_1690951,HIPK1
ILMN_1690957,MT2A
ILMN_1690963,ASAP1
ILMN_1690971,SSX3
ILMN_1690979,SLC17A3
ILMN_1690982,DDT
ILMN_1690984,FGF13
ILMN_1690993,NEUROG2
ILMN_1690999,MED23
ILMN_1691001,RTN3
ILMN_1691007,PNPLA3
ILMN_1691022,ZNF365
ILMN_1691047,EPS8L2
ILMN_1691048,SLC22A18AS
ILMN_1691061,IGF1R
ILMN_1691071,FCRLA
ILMN_1691076,TEX11
ILMN_1691080,OR6B1
ILMN_1691086,PSMC3IP
ILMN_1691090,MPV17
ILMN_1691097,HSP90AA1
ILMN_1691099,FETUB
ILMN_1691104,PGAM4
ILMN_1691106,CDV3
ILMN_1691111,SPATA2L
ILMN_1691112,PIGN
ILMN_1691117,DNTTIP1
ILMN_1691119,RNF122
ILMN_1691127,SEBOX
ILMN_1691143,RAB18
ILMN_1691151,CHKA
ILMN_1691156,MT1A
ILMN_1691163,ARHGAP11B
ILMN_1691165,CLSPN
ILMN_1691171,SP3
ILMN_1691175,ADH6
ILMN_1691180,OTX1
ILMN_1691181,TMX1
ILMN_1691188,UIMC1
ILMN_1691189,CBWD5
ILMN_1691201,FAM21C///FAM21A
ILMN_1691217,HYDIN
ILMN_1691223,ZNF566
ILMN_1691228,C20orf197
ILMN_1691237,CAP2
ILMN_1691249,FBLIM1
ILMN_1691251,GTF2IP1///GATSL2
ILMN_1691272,ZMYND10///NPRL2
ILMN_1691276,CXXC1
ILMN_1691283,SUFU
ILMN_1691290,CELSR3
ILMN_1691291,UNC119///PIGS
ILMN_1691294,CTBP2
ILMN_1691295,PVRL1
ILMN_1691299,C1orf192
ILMN_1691333,ZNF57
ILMN_1691334,NME8
ILMN_1691336,SLC9B1///SLC9B1P4
ILMN_1691339,CLEC1A
ILMN_1691340,CACYBP
ILMN_1691345,NR1H2
ILMN_1691355,CCDC13///HHATL
ILMN_1691364,STAT1
ILMN_1691374,MLLT4-AS1
ILMN_1691375,CSPG4P2Y///CSPG4P3Y///CSPG4P4Y///CSPG4P1Y
ILMN_1691379,UBL5
ILMN_1691393,DNPEP
ILMN_1691395,ZBTB11
ILMN_1691402,SEPT7L
ILMN_1691403,SYDE2
ILMN_1691409,SEC31A
ILMN_1691410,BAMBI
ILMN_1691413,NNAT
ILMN_1691418,CDRT4///TVP23C-CDRT4
ILMN_1691425,LDOC1L
ILMN_1691428,PSMD12
ILMN_1691430,GSTCD
ILMN_1691432,PRDM4
ILMN_1691433,PIK3R1
ILMN_1691434,FOXK1
ILMN_1691436,BLVRA
ILMN_1691438,PITPNB
ILMN_1691444,UHRF2
ILMN_1691457,APOBEC3B
ILMN_1691458,SYPL1
ILMN_1691464,MASP2
ILMN_1691466,YES1
ILMN_1691467,GSX1
ILMN_1691476,MYLK
ILMN_1691480,LONP2
ILMN_1691483,CLU
ILMN_1691485,GTF2H2
ILMN_1691487,TRAF2
ILMN_1691494,XAGE1B///XAGE1A///XAGE1C///XAGE1D///XAGE1E
ILMN_1691499,TJP1
ILMN_1691503,SLC5A10
ILMN_1691508,PLAUR
ILMN_1691526,MAPKAP1
ILMN_1691534,NIPAL4
ILMN_1691535,CUL4B
ILMN_1691539,LAT
ILMN_1691547,RPL14P5
ILMN_1691550,SNORD25///SNORD26///SNHG1
ILMN_1691557,NDUFAF3
ILMN_1691559,ELF2
ILMN_1691563,GAGE2D///GAGE12I///GAGE2C///GAGE2B
ILMN_1691566,CCDC140
ILMN_1691567,GNPDA2
ILMN_1691570,METTL5
ILMN_1691572,TST
ILMN_1691575,SNX2
ILMN_1691584,F8
ILMN_1691598,NLGN4Y
ILMN_1691599,RPL36AL
ILMN_1691606,LYG2
ILMN_1691611,HNRNPA1P2
ILMN_1691612,CRELD1
ILMN_1691616,ULK4P3///ULK4P2///ULK4P1
ILMN_1691636,DAZL
ILMN_1691641,CITED1
ILMN_1691647,CGB5
ILMN_1691648,TRO
ILMN_1691662,HAVCR1P1
ILMN_1691668,LRRC73
ILMN_1691693,FCRL3
ILMN_1691702,ZNF775
ILMN_1691705,ZNF98
ILMN_1691714,ACSL4
ILMN_1691716,ANKS6
ILMN_1691717,RHBDF2
ILMN_1691719,GGN
ILMN_1691731,PARP14
ILMN_1691736,ST6GALNAC6
ILMN_1691742,GFRAL
ILMN_1691743,GJD3
ILMN_1691747,KHDRBS3
ILMN_1691757,C2CD3
ILMN_1691760,FAM45A
ILMN_1691772,ZSCAN29
ILMN_1691776,HNRPDL
ILMN_1691787,RAPH1
ILMN_1691789,SMNDC1
ILMN_1691790,DACT2
ILMN_1691795,C19orf43
ILMN_1691798,ZNF26
ILMN_1691807,RPS15
ILMN_1691809,PSMA1
ILMN_1691811,OR4C16
ILMN_1691833,TRAV7
ILMN_1691837,SPDEF
ILMN_1691843,RNPS1
ILMN_1691846,G0S2
ILMN_1691848,LIX1
ILMN_1691849,LIN7C
ILMN_1691855,CACNA1B
ILMN_1691860,SPRY1
ILMN_1691861,FASTK
ILMN_1691862,RABIF
ILMN_1691864,SEPT10
ILMN_1691876,FAM19A2
ILMN_1691881,IL4R
ILMN_1691884,STC2
ILMN_1691899,C6orf1
ILMN_1691911,CDON
ILMN_1691916,KIAA1919
ILMN_1691927,BTBD1
ILMN_1691930,CBX6
ILMN_1691937,CSH1///CSH2
ILMN_1691942,CCNI
ILMN_1691946,FAM173B
ILMN_1691949,THOC3
ILMN_1691953,SPANXN3
ILMN_1691959,PALM2-AKAP2///AKAP2
ILMN_1691962,OR2H1
ILMN_1691980,FAM126A
ILMN_1691994,C5orf17
ILMN_1692021,BPTF
ILMN_1692023,SIPA1L1
ILMN_1692026,SUV420H1
ILMN_1692041,POT1
ILMN_1692056,HS3ST3A1
ILMN_1692064,ERN1
ILMN_1692065,DHRS4L2
ILMN_1692072,CENPBD1
ILMN_1692077,MXRA7
ILMN_1692080,ANKH
ILMN_1692092,WWP1
ILMN_1692094,GRIA4
ILMN_1692095,TBX6
ILMN_1692100,ZNF35
ILMN_1692107,SUV420H1
ILMN_1692113,TAL2
ILMN_1692119,SNX19P1
ILMN_1692121,USO1
ILMN_1692123,ELOVL3
ILMN_1692133,ZNF226
ILMN_1692135,XRN1
ILMN_1692145,ZNF14
ILMN_1692148,SYNDIG1
ILMN_1692156,KCNC2
ILMN_1692158,KAT6A
ILMN_1692159,RFX2
ILMN_1692160,GFOD1
ILMN_1692163,NSDHL
ILMN_1692164,ZNF723
ILMN_1692168,UBE2Z
ILMN_1692169,NAA20
ILMN_1692177,TSC22D1
ILMN_1692188,GGTLC1
ILMN_1692191,GNA12
ILMN_1692200,ZNF300P1
ILMN_1692223,LCN2
ILMN_1692225,DOK3
ILMN_1692247,TRIM7
ILMN_1692260,MAFG
ILMN_1692261,EPHB1
ILMN_1692267,B4GALT3
ILMN_1692276,GGPS1
ILMN_1692280,NKX2-2
ILMN_1692281,DNAH10
ILMN_1692294,PLEKHA7
ILMN_1692295,MYO1G
ILMN_1692306,ATG13
ILMN_1692326,PRAMEF4
ILMN_1692332,ALOX12B
ILMN_1692335,ELK3
ILMN_1692338,GABARAP
ILMN_1692340,ZNF662
ILMN_1692342,CDC42BPG
ILMN_1692349,CARD18
ILMN_1692352,IRAK4
ILMN_1692361,ZNF316
ILMN_1692368,DLX2
ILMN_1692390,CCNT1
ILMN_1692394,KIAA1024
ILMN_1692396,CXorf58
ILMN_1692398,CNTNAP1
ILMN_1692407,CCDC28B
ILMN_1692429,PQBP1
ILMN_1692433,RECQL5
ILMN_1692437,USP32
ILMN_1692439,OR5L1
ILMN_1692456,QRFPR
ILMN_1692461,SCYL1
ILMN_1692466,ACSL6
ILMN_1692473,PRMT1
ILMN_1692477,MGAT5B
ILMN_1692478,GSN
ILMN_1692486,ZNRD1
ILMN_1692511,TMEM106C
ILMN_1692517,SORD
ILMN_1692527,GRK4
ILMN_1692535,DPP4
ILMN_1692539,SH3BP1
ILMN_1692546,VNN2
ILMN_1692553,TMEM65
ILMN_1692568,TTC40
ILMN_1692572,KIF27
ILMN_1692575,SFSWAP
ILMN_1692588,HEATR5A
ILMN_1692589,ZBED3-AS1
ILMN_1692591,RNF183
ILMN_1692597,SUMO2P3
ILMN_1692602,ZAN
ILMN_1692617,CABS1
ILMN_1692620,ZNF263
ILMN_1692623,LPHN3
ILMN_1692638,MYH2
ILMN_1692646,LINC00652
ILMN_1692651,PHB
ILMN_1692661,AKR1D1
ILMN_1692664,PRR5
ILMN_1692665,UNC5B
ILMN_1692674,NKD1
ILMN_1692678,FMNL3
ILMN_1692688,RGS12
ILMN_1692698,VASH2
ILMN_1692700,WDR31
ILMN_1692705,RECQL
ILMN_1692706,DCUN1D2
ILMN_1692707,PTRHD1
ILMN_1692714,TBX21
ILMN_1692719,PTX3
ILMN_1692731,TTYH3
ILMN_1692733,NRARP
ILMN_1692736,WDR17
ILMN_1692739,ISLR2
ILMN_1692742,DENND3
ILMN_1692748,BNC1
ILMN_1692758,PRDM12
ILMN_1692760,DPAGT1
ILMN_1692770,LARP1
ILMN_1692773,BET1L
ILMN_1692779,PRPF39
ILMN_1692790,ITGB3BP
ILMN_1692793,CCZ1///CCZ1B
ILMN_1692798,APOL2
ILMN_1692816,TIGD5
ILMN_1692824,ASPA
ILMN_1692826,UNKL
ILMN_1692834,SWT1
ILMN_1692844,TBC1D19
ILMN_1692849,SOWAHD
ILMN_1692858,FBXO25
ILMN_1692861,UGT2A3
ILMN_1692864,PDLIM5
ILMN_1692865,VPS37D
ILMN_1692893,IL9RP3///IL9R
ILMN_1692894,DHRS4L2
ILMN_1692895,PIK3R3
ILMN_1692896,JMJD4
ILMN_1692902,TENM4
ILMN_1692927,NTN1
ILMN_1692936,OVOL1
ILMN_1692938,PSAT1
ILMN_1692947,C19orf55
ILMN_1692948,CCDC90B
ILMN_1692960,CHRNA10
ILMN_1692962,CTDSP2
ILMN_1692967,AXIN1
ILMN_1692973,BICD1
ILMN_1692978,PCDH17
ILMN_1692983,SULT2A1
ILMN_1692994,HSPB2-C11orf52///C11orf52
ILMN_1693004,SOGA1
ILMN_1693014,CEBPB
ILMN_1693026,GEMIN8P4
ILMN_1693039,ZFPL1
ILMN_1693042,WDR90
ILMN_1693045,TMED1
ILMN_1693055,ZDHHC3
ILMN_1693060,VEGFA
ILMN_1693071,FAM92B
ILMN_1693086,EPPIN
ILMN_1693088,SDC4P
ILMN_1693090,CROT
ILMN_1693092,SYNPO2
ILMN_1693107,MLH3
ILMN_1693108,RUVBL1
ILMN_1693114,SPAG17
ILMN_1693119,LYPD6B
ILMN_1693129,RNF165
ILMN_1693136,VTI1B
ILMN_1693145,BUB3
ILMN_1693148,ACAN
ILMN_1693152,FUT8
ILMN_1693183,SORBS2
ILMN_1693191,LUZP2
ILMN_1693192,PI3
ILMN_1693207,KIR2DL2///KIR3DS1///KIR2DL5A///KIR2DL4
ILMN_1693210,NSMCE2
ILMN_1693218,ART3
ILMN_1693220,AKAP11
